  -1.0000000e+00   1.1111111e-01   1.5802469e+00
  -1.0000000e+00   1.3131313e-01   1.5092338e+00
  -1.0000000e+00   1.5151515e-01   1.4398531e+00
  -1.0000000e+00   1.7171717e-01   1.3721049e+00
  -1.0000000e+00   1.9191919e-01   1.3059892e+00
  -1.0000000e+00   2.1212121e-01   1.2415060e+00
  -1.0000000e+00   2.3232323e-01   1.1786552e+00
  -1.0000000e+00   2.5252525e-01   1.1174370e+00
  -1.0000000e+00   2.7272727e-01   1.0578512e+00
  -1.0000000e+00   2.9292929e-01   9.9989797e-01
  -1.0000000e+00   3.1313131e-01   9.4357719e-01
  -1.0000000e+00   3.3333333e-01   8.8888889e-01
  -1.0000000e+00   3.5353535e-01   8.3583308e-01
  -1.0000000e+00   3.7373737e-01   7.8440975e-01
  -1.0000000e+00   3.9393939e-01   7.3461892e-01
  -1.0000000e+00   4.1414141e-01   6.8646057e-01
  -1.0000000e+00   4.3434343e-01   6.3993470e-01
  -1.0000000e+00   4.5454545e-01   5.9504132e-01
  -1.0000000e+00   4.7474747e-01   5.5178043e-01
  -1.0000000e+00   4.9494949e-01   5.1015203e-01
  -1.0000000e+00   5.1515152e-01   4.7015611e-01
  -1.0000000e+00   5.3535354e-01   4.3179267e-01
  -1.0000000e+00   5.5555556e-01   3.9506173e-01
  -1.0000000e+00   5.7575758e-01   3.5996327e-01
  -1.0000000e+00   5.9595960e-01   3.2649730e-01
  -1.0000000e+00   6.1616162e-01   2.9466381e-01
  -1.0000000e+00   6.3636364e-01   2.6446281e-01
  -1.0000000e+00   6.5656566e-01   2.3589430e-01
  -1.0000000e+00   6.7676768e-01   2.0895827e-01
  -1.0000000e+00   6.9696970e-01   1.8365473e-01
  -1.0000000e+00   7.1717172e-01   1.5998368e-01
  -1.0000000e+00   7.3737374e-01   1.3794511e-01
  -1.0000000e+00   7.5757576e-01   1.1753903e-01
  -1.0000000e+00   7.7777778e-01   9.8765432e-02
  -1.0000000e+00   7.9797980e-01   8.1624324e-02
  -1.0000000e+00   8.1818182e-01   6.6115702e-02
  -1.0000000e+00   8.3838384e-01   5.2239567e-02
  -1.0000000e+00   8.5858586e-01   3.9995919e-02
  -1.0000000e+00   8.7878788e-01   2.9384757e-02
  -1.0000000e+00   8.9898990e-01   2.0406081e-02
  -1.0000000e+00   9.1919192e-01   1.3059892e-02
  -1.0000000e+00   9.3939394e-01   7.3461892e-03
  -1.0000000e+00   9.5959596e-01   3.2649730e-03
  -1.0000000e+00   9.7979798e-01   8.1624324e-04
  -1.0000000e+00   1.0000000e+00   0.0000000e+00
  -9.7979798e-01  -1.0000000e+00   8.0399959e+00
  -9.7979798e-01  -9.7979798e-01   7.8791960e+00
  -9.7979798e-01  -9.5959596e-01   7.7200286e+00
  -9.7979798e-01  -9.3939394e-01   7.5624936e+00
  -9.7979798e-01  -9.1919192e-01   7.4065912e+00
  -9.7979798e-01  -8.9898990e-01   7.2523212e+00
  -9.7979798e-01  -8.7878788e-01   7.0996837e+00
  -9.7979798e-01  -8.5858586e-01   6.9486787e+00
  -9.7979798e-01  -8.3838384e-01   6.7993062e+00
  -9.7979798e-01  -8.1818182e-01   6.6515662e+00
  -9.7979798e-01  -7.9797980e-01   6.5054586e+00
  -9.7979798e-01  -7.7777778e-01   6.3609836e+00
  -9.7979798e-01  -7.5757576e-01   6.2181410e+00
  -9.7979798e-01  -7.3737374e-01   6.0769309e+00
  -9.7979798e-01  -7.1717172e-01   5.9373533e+00
  -9.7979798e-01  -6.9696970e-01   5.7994082e+00
  -9.7979798e-01  -6.7676768e-01   5.6630956e+00
  -9.7979798e-01  -6.5656566e-01   5.5284155e+00
  -9.7979798e-01  -6.3636364e-01   5.3953678e+00
  -9.7979798e-01  -6.1616162e-01   5.2639527e+00
  -9.7979798e-01  -5.9595960e-01   5.1341700e+00
  -9.7979798e-01  -5.7575758e-01   5.0060198e+00
  -9.7979798e-01  -5.5555556e-01   4.8795021e+00
  -9.7979798e-01  -5.3535354e-01   4.7546169e+00
  -9.7979798e-01  -5.1515152e-01   4.6313641e+00
  -9.7979798e-01  -4.9494949e-01   4.5097439e+00
  -9.7979798e-01  -4.7474747e-01   4.3897561e+00
  -9.7979798e-01  -4.5454545e-01   4.2714009e+00
  -9.7979798e-01  -4.3434343e-01   4.1546781e+00
  -9.7979798e-01  -4.1414141e-01   4.0395878e+00
  -9.7979798e-01  -3.9393939e-01   3.9261300e+00
  -9.7979798e-01  -3.7373737e-01   3.8143047e+00
  -9.7979798e-01  -3.5353535e-01   3.7041118e+00
  -9.7979798e-01  -3.3333333e-01   3.5955515e+00
  -9.7979798e-01  -3.1313131e-01   3.4886236e+00
  -9.7979798e-01  -2.9292929e-01   3.3833282e+00
  -9.7979798e-01  -2.7272727e-01   3.2796653e+00
  -9.7979798e-01  -2.5252525e-01   3.1776349e+00
  -9.7979798e-01  -2.3232323e-01   3.0772370e+00
  -9.7979798e-01  -2.1212121e-01   2.9784716e+00
  -9.7979798e-01  -1.9191919e-01   2.8813386e+00
  -9.7979798e-01  -1.7171717e-01   2.7858382e+00
  -9.7979798e-01  -1.5151515e-01   2.6919702e+00
  -9.7979798e-01  -1.3131313e-01   2.5997347e+00
  -9.7979798e-01  -1.1111111e-01   2.5091317e+00
  -9.7979798e-01  -9.0909091e-02   2.4201612e+00
  -9.7979798e-01  -7.0707071e-02   2.3328232e+00
  -9.7979798e-01  -5.0505051e-02   2.2471176e+00
  -9.7979798e-01  -3.0303030e-02   2.1630446e+00
  -9.7979798e-01  -1.0101010e-02   2.0806040e+00
  -9.7979798e-01   1.0101010e-02   1.9997959e+00
  -9.7979798e-01   3.0303030e-02   1.9206203e+00
  -9.7979798e-01   5.0505051e-02   1.8430772e+00
  -9.7979798e-01   7.0707071e-02   1.7671666e+00
  -9.7979798e-01   9.0909091e-02   1.6928885e+00
  -9.7979798e-01   1.1111111e-01   1.6202428e+00
  -9.7979798e-01   1.3131313e-01   1.5492297e+00
  -9.7979798e-01   1.5151515e-01   1.4798490e+00
  -9.7979798e-01   1.7171717e-01   1.4121008e+00
  -9.7979798e-01   1.9191919e-01   1.3459851e+00
  -9.7979798e-01   2.1212121e-01   1.2815019e+00
  -9.7979798e-01   2.3232323e-01   1.2186512e+00
  -9.7979798e-01   2.5252525e-01   1.1574329e+00
  -9.7979798e-01   2.7272727e-01   1.0978472e+00
  -9.7979798e-01   2.9292929e-01   1.0398939e+00
  -9.7979798e-01   3.1313131e-01   9.8357310e-01
  -9.7979798e-01   3.3333333e-01   9.2888481e-01
  -9.7979798e-01   3.5353535e-01   8.7582900e-01
  -9.7979798e-01   3.7373737e-01   8.2440567e-01
  -9.7979798e-01   3.9393939e-01   7.7461484e-01
  -9.7979798e-01   4.1414141e-01   7.2645648e-01
  -9.7979798e-01   4.3434343e-01   6.7993062e-01
  -9.7979798e-01   4.5454545e-01   6.3503724e-01
  -9.7979798e-01   4.7474747e-01   5.9177635e-01
  -9.7979798e-01   4.9494949e-01   5.5014794e-01
  -9.7979798e-01   5.1515152e-01   5.1015203e-01
  -9.7979798e-01   5.3535354e-01   4.7178859e-01
  -9.7979798e-01   5.5555556e-01   4.3505765e-01
  -9.7979798e-01   5.7575758e-01   3.9995919e-01
  -9.7979798e-01   5.9595960e-01   3.6649321e-01
  -9.7979798e-01   6.1616162e-01   3.3465973e-01
  -9.7979798e-01   6.3636364e-01   3.0445873e-01
  -9.7979798e-01   6.5656566e-01   2.7589022e-01
  -9.7979798e-01   6.7676768e-01   2.4895419e-01
  -9.7979798e-01   6.9696970e-01   2.2365065e-01
  -9.7979798e-01   7.1717172e-01   1.9997959e-01
  -9.7979798e-01   7.3737374e-01   1.7794103e-01
  -9.7979798e-01   7.5757576e-01   1.5753495e-01
  -9.7979798e-01   7.7777778e-01   1.3876135e-01
  -9.7979798e-01   7.9797980e-01   1.2162024e-01
  -9.7979798e-01   8.1818182e-01   1.0611162e-01
  -9.7979798e-01   8.3838384e-01   9.2235486e-02
  -9.7979798e-01   8.5858586e-01   7.9991838e-02
  -9.7979798e-01   8.7878788e-01   6.9380675e-02
  -9.7979798e-01   8.9898990e-01   6.0402000e-02
  -9.7979798e-01   9.1919192e-01   5.3055811e-02
  -9.7979798e-01   9.3939394e-01   4.7342108e-02
  -9.7979798e-01   9.5959596e-01   4.3260892e-02
  -9.7979798e-01   9.7979798e-01   4.0812162e-02
  -9.7979798e-01   1.0000000e+00   3.9995919e-02
  -9.5959596e-01  -1.0000000e+00   8.0791756e+00
  -9.5959596e-01  -9.7979798e-01   7.9183757e+00
  -9.5959596e-01  -9.5959596e-01   7.7592082e+00
  -9.5959596e-01  -9.3939394e-01   7.6016733e+00
  -9.5959596e-01  -9.1919192e-01   7.4457708e+00
  -9.5959596e-01  -8.9898990e-01   7.2915009e+00
  -9.5959596e-01  -8.7878788e-01   7.1388634e+00
  -9.5959596e-01  -8.5858586e-01   6.9878584e+00
  -9.5959596e-01  -8.3838384e-01   6.8384859e+00
  -9.5959596e-01  -8.1818182e-01   6.6907458e+00
  -9.5959596e-01  -7.9797980e-01   6.5446383e+00
  -9.5959596e-01  -7.7777778e-01   6.4001632e+00
  -9.5959596e-01  -7.5757576e-01   6.2573207e+00
  -9.5959596e-01  -7.3737374e-01   6.1161106e+00
  -9.5959596e-01  -7.1717172e-01   5.9765330e+00
  -9.5959596e-01  -6.9696970e-01   5.8385879e+00
  -9.5959596e-01  -6.7676768e-01   5.7022753e+00
  -9.5959596e-01  -6.5656566e-01   5.5675951e+00
  -9.5959596e-01  -6.3636364e-01   5.4345475e+00
  -9.5959596e-01  -6.1616162e-01   5.3031323e+00
  -9.5959596e-01  -5.9595960e-01   5.1733497e+00
  -9.5959596e-01  -5.7575758e-01   5.0451995e+00
  -9.5959596e-01  -5.5555556e-01   4.9186818e+00
  -9.5959596e-01  -5.3535354e-01   4.7937966e+00
  -9.5959596e-01  -5.1515152e-01   4.6705438e+00
  -9.5959596e-01  -4.9494949e-01   4.5489236e+00
  -9.5959596e-01  -4.7474747e-01   4.4289358e+00
  -9.5959596e-01  -4.5454545e-01   4.3105806e+00
  -9.5959596e-01  -4.3434343e-01   4.1938578e+00
  -9.5959596e-01  -4.1414141e-01   4.0787675e+00
  -9.5959596e-01  -3.9393939e-01   3.9653097e+00
  -9.5959596e-01  -3.7373737e-01   3.8534843e+00
  -9.5959596e-01  -3.5353535e-01   3.7432915e+00
  -9.5959596e-01  -3.3333333e-01   3.6347311e+00
  -9.5959596e-01  -3.1313131e-01   3.5278033e+00
  -9.5959596e-01  -2.9292929e-01   3.4225079e+00
  -9.5959596e-01  -2.7272727e-01   3.3188450e+00
  -9.5959596e-01  -2.5252525e-01   3.2168146e+00
  -9.5959596e-01  -2.3232323e-01   3.1164167e+00
  -9.5959596e-01  -2.1212121e-01   3.0176513e+00
  -9.5959596e-01  -1.9191919e-01   2.9205183e+00
  -9.5959596e-01  -1.7171717e-01   2.8250179e+00
  -9.5959596e-01  -1.5151515e-01   2.7311499e+00
  -9.5959596e-01  -1.3131313e-01   2.6389144e+00
  -9.5959596e-01  -1.1111111e-01   2.5483114e+00
  -9.5959596e-01  -9.0909091e-02   2.4593409e+00
  -9.5959596e-01  -7.0707071e-02   2.3720029e+00
  -9.5959596e-01  -5.0505051e-02   2.2862973e+00
  -9.5959596e-01  -3.0303030e-02   2.2022243e+00
  -9.5959596e-01  -1.0101010e-02   2.1197837e+00
  -9.5959596e-01   1.0101010e-02   2.0389756e+00
  -9.5959596e-01   3.0303030e-02   1.9598000e+00
  -9.5959596e-01   5.0505051e-02   1.8822569e+00
  -9.5959596e-01   7.0707071e-02   1.8063463e+00
  -9.5959596e-01   9.0909091e-02   1.7320682e+00
  -9.5959596e-01   1.1111111e-01   1.6594225e+00
  -9.5959596e-01   1.3131313e-01   1.5884093e+00
  -9.5959596e-01   1.5151515e-01   1.5190287e+00
  -9.5959596e-01   1.7171717e-01   1.4512805e+00
  -9.5959596e-01   1.9191919e-01   1.3851648e+00
  -9.5959596e-01   2.1212121e-01   1.3206816e+00
  -9.5959596e-01   2.3232323e-01   1.2578308e+00
  -9.5959596e-01   2.5252525e-01   1.1966126e+00
  -9.5959596e-01   2.7272727e-01   1.1370268e+00
  -9.5959596e-01   2.9292929e-01   1.0790736e+00
  -9.5959596e-01   3.1313131e-01   1.0227528e+00
  -9.5959596e-01   3.3333333e-01   9.6806448e-01
  -9.5959596e-01   3.5353535e-01   9.1500867e-01
  -9.5959596e-01   3.7373737e-01   8.6358535e-01
  -9.5959596e-01   3.9393939e-01   8.1379451e-01
  -9.5959596e-01   4.1414141e-01   7.6563616e-01
  -9.5959596e-01   4.3434343e-01   7.1911029e-01
  -9.5959596e-01   4.5454545e-01   6.7421692e-01
  -9.5959596e-01   4.7474747e-01   6.3095602e-01
  -9.5959596e-01   4.9494949e-01   5.8932762e-01
  -9.5959596e-01   5.1515152e-01   5.4933170e-01
  -9.5959596e-01   5.3535354e-01   5.1096827e-01
  -9.5959596e-01   5.5555556e-01   4.7423732e-01
  -9.5959596e-01   5.7575758e-01   4.3913886e-01
  -9.5959596e-01   5.9595960e-01   4.0567289e-01
  -9.5959596e-01   6.1616162e-01   3.7383940e-01
  -9.5959596e-01   6.3636364e-01   3.4363840e-01
  -9.5959596e-01   6.5656566e-01   3.1506989e-01
  -9.5959596e-01   6.7676768e-01   2.8813386e-01
  -9.5959596e-01   6.9696970e-01   2.6283032e-01
  -9.5959596e-01   7.1717172e-01   2.3915927e-01
  -9.5959596e-01   7.3737374e-01   2.1712070e-01
  -9.5959596e-01   7.5757576e-01   1.9671462e-01
  -9.5959596e-01   7.7777778e-01   1.7794103e-01
  -9.5959596e-01   7.9797980e-01   1.6079992e-01
  -9.5959596e-01   8.1818182e-01   1.4529130e-01
  -9.5959596e-01   8.3838384e-01   1.3141516e-01
  -9.5959596e-01   8.5858586e-01   1.1917151e-01
  -9.5959596e-01   8.7878788e-01   1.0856035e-01
  -9.5959596e-01   8.9898990e-01   9.9581675e-02
  -9.5959596e-01   9.1919192e-01   9.2235486e-02
  -9.5959596e-01   9.3939394e-01   8.6521783e-02
  -9.5959596e-01   9.5959596e-01   8.2440567e-02
  -9.5959596e-01   9.7979798e-01   7.9991838e-02
  -9.5959596e-01   1.0000000e+00   7.9175594e-02
  -9.3939394e-01  -1.0000000e+00   8.1175390e+00
  -9.3939394e-01  -9.7979798e-01   7.9567391e+00
  -9.3939394e-01  -9.5959596e-01   7.7975717e+00
  -9.3939394e-01  -9.3939394e-01   7.6400367e+00
  -9.3939394e-01  -9.1919192e-01   7.4841343e+00
  -9.3939394e-01  -8.9898990e-01   7.3298643e+00
  -9.3939394e-01  -8.7878788e-01   7.1772268e+00
  -9.3939394e-01  -8.5858586e-01   7.0262218e+00
  -9.3939394e-01  -8.3838384e-01   6.8768493e+00
  -9.3939394e-01  -8.1818182e-01   6.7291093e+00
  -9.3939394e-01  -7.9797980e-01   6.5830017e+00
  -9.3939394e-01  -7.7777778e-01   6.4385267e+00
  -9.3939394e-01  -7.5757576e-01   6.2956841e+00
  -9.3939394e-01  -7.3737374e-01   6.1544740e+00
  -9.3939394e-01  -7.1717172e-01   6.0148964e+00
  -9.3939394e-01  -6.9696970e-01   5.8769513e+00
  -9.3939394e-01  -6.7676768e-01   5.7406387e+00
  -9.3939394e-01  -6.5656566e-01   5.6059586e+00
  -9.3939394e-01  -6.3636364e-01   5.4729109e+00
  -9.3939394e-01  -6.1616162e-01   5.3414958e+00
  -9.3939394e-01  -5.9595960e-01   5.2117131e+00
  -9.3939394e-01  -5.7575758e-01   5.0835629e+00
  -9.3939394e-01  -5.5555556e-01   4.9570452e+00
  -9.3939394e-01  -5.3535354e-01   4.8321600e+00
  -9.3939394e-01  -5.1515152e-01   4.7089073e+00
  -9.3939394e-01  -4.9494949e-01   4.5872870e+00
  -9.3939394e-01  -4.7474747e-01   4.4672993e+00
  -9.3939394e-01  -4.5454545e-01   4.3489440e+00
  -9.3939394e-01  -4.3434343e-01   4.2322212e+00
  -9.3939394e-01  -4.1414141e-01   4.1171309e+00
  -9.3939394e-01  -3.9393939e-01   4.0036731e+00
  -9.3939394e-01  -3.7373737e-01   3.8918478e+00
  -9.3939394e-01  -3.5353535e-01   3.7816549e+00
  -9.3939394e-01  -3.3333333e-01   3.6730946e+00
  -9.3939394e-01  -3.1313131e-01   3.5661667e+00
  -9.3939394e-01  -2.9292929e-01   3.4608713e+00
  -9.3939394e-01  -2.7272727e-01   3.3572084e+00
  -9.3939394e-01  -2.5252525e-01   3.2551780e+00
  -9.3939394e-01  -2.3232323e-01   3.1547801e+00
  -9.3939394e-01  -2.1212121e-01   3.0560147e+00
  -9.3939394e-01  -1.9191919e-01   2.9588817e+00
  -9.3939394e-01  -1.7171717e-01   2.8633813e+00
  -9.3939394e-01  -1.5151515e-01   2.7695133e+00
  -9.3939394e-01  -1.3131313e-01   2.6772778e+00
  -9.3939394e-01  -1.1111111e-01   2.5866748e+00
  -9.3939394e-01  -9.0909091e-02   2.4977043e+00
  -9.3939394e-01  -7.0707071e-02   2.4103663e+00
  -9.3939394e-01  -5.0505051e-02   2.3246607e+00
  -9.3939394e-01  -3.0303030e-02   2.2405877e+00
  -9.3939394e-01  -1.0101010e-02   2.1581471e+00
  -9.3939394e-01   1.0101010e-02   2.0773390e+00
  -9.3939394e-01   3.0303030e-02   1.9981635e+00
  -9.3939394e-01   5.0505051e-02   1.9206203e+00
  -9.3939394e-01   7.0707071e-02   1.8447097e+00
  -9.3939394e-01   9.0909091e-02   1.7704316e+00
  -9.3939394e-01   1.1111111e-01   1.6977859e+00
  -9.3939394e-01   1.3131313e-01   1.6267728e+00
  -9.3939394e-01   1.5151515e-01   1.5573921e+00
  -9.3939394e-01   1.7171717e-01   1.4896439e+00
  -9.3939394e-01   1.9191919e-01   1.4235282e+00
  -9.3939394e-01   2.1212121e-01   1.3590450e+00
  -9.3939394e-01   2.3232323e-01   1.2961943e+00
  -9.3939394e-01   2.5252525e-01   1.2349760e+00
  -9.3939394e-01   2.7272727e-01   1.1753903e+00
  -9.3939394e-01   2.9292929e-01   1.1174370e+00
  -9.3939394e-01   3.1313131e-01   1.0611162e+00
  -9.3939394e-01   3.3333333e-01   1.0064279e+00
  -9.3939394e-01   3.5353535e-01   9.5337210e-01
  -9.3939394e-01   3.7373737e-01   9.0194878e-01
  -9.3939394e-01   3.9393939e-01   8.5215794e-01
  -9.3939394e-01   4.1414141e-01   8.0399959e-01
  -9.3939394e-01   4.3434343e-01   7.5747373e-01
  -9.3939394e-01   4.5454545e-01   7.1258035e-01
  -9.3939394e-01   4.7474747e-01   6.6931946e-01
  -9.3939394e-01   4.9494949e-01   6.2769105e-01
  -9.3939394e-01   5.1515152e-01   5.8769513e-01
  -9.3939394e-01   5.3535354e-01   5.4933170e-01
  -9.3939394e-01   5.5555556e-01   5.1260076e-01
  -9.3939394e-01   5.7575758e-01   4.7750230e-01
  -9.3939394e-01   5.9595960e-01   4.4403632e-01
  -9.3939394e-01   6.1616162e-01   4.1220284e-01
  -9.3939394e-01   6.3636364e-01   3.8200184e-01
  -9.3939394e-01   6.5656566e-01   3.5343332e-01
  -9.3939394e-01   6.7676768e-01   3.2649730e-01
  -9.3939394e-01   6.9696970e-01   3.0119376e-01
  -9.3939394e-01   7.1717172e-01   2.7752270e-01
  -9.3939394e-01   7.3737374e-01   2.5548413e-01
  -9.3939394e-01   7.5757576e-01   2.3507805e-01
  -9.3939394e-01   7.7777778e-01   2.1630446e-01
  -9.3939394e-01   7.9797980e-01   1.9916335e-01
  -9.3939394e-01   8.1818182e-01   1.8365473e-01
  -9.3939394e-01   8.3838384e-01   1.6977859e-01
  -9.3939394e-01   8.5858586e-01   1.5753495e-01
  -9.3939394e-01   8.7878788e-01   1.4692378e-01
  -9.3939394e-01   8.9898990e-01   1.3794511e-01
  -9.3939394e-01   9.1919192e-01   1.3059892e-01
  -9.3939394e-01   9.3939394e-01   1.2488522e-01
  -9.3939394e-01   9.5959596e-01   1.2080400e-01
  -9.3939394e-01   9.7979798e-01   1.1835527e-01
  -9.3939394e-01   1.0000000e+00   1.1753903e-01
  -9.1919192e-01  -1.0000000e+00   8.1550862e+00
  -9.1919192e-01  -9.7979798e-01   7.9942863e+00
  -9.1919192e-01  -9.5959596e-01   7.8351189e+00
  -9.1919192e-01  -9.3939394e-01   7.6775839e+00
  -9.1919192e-01  -9.1919192e-01   7.5216815e+00
  -9.1919192e-01  -8.9898990e-01   7.3674115e+00
  -9.1919192e-01  -8.7878788e-01   7.2147740e+00
  -9.1919192e-01  -8.5858586e-01   7.0637690e+00
  -9.1919192e-01  -8.3838384e-01   6.9143965e+00
  -9.1919192e-01  -8.1818182e-01   6.7666565e+00
  -9.1919192e-01  -7.9797980e-01   6.6205489e+00
  -9.1919192e-01  -7.7777778e-01   6.4760739e+00
  -9.1919192e-01  -7.5757576e-01   6.3332313e+00
  -9.1919192e-01  -7.3737374e-01   6.1920212e+00
  -9.1919192e-01  -7.1717172e-01   6.0524436e+00
  -9.1919192e-01  -6.9696970e-01   5.9144985e+00
  -9.1919192e-01  -6.7676768e-01   5.7781859e+00
  -9.1919192e-01  -6.5656566e-01   5.6435058e+00
  -9.1919192e-01  -6.3636364e-01   5.5104581e+00
  -9.1919192e-01  -6.1616162e-01   5.3790430e+00
  -9.1919192e-01  -5.9595960e-01   5.2492603e+00
  -9.1919192e-01  -5.7575758e-01   5.1211101e+00
  -9.1919192e-01  -5.5555556e-01   4.9945924e+00
  -9.1919192e-01  -5.3535354e-01   4.8697072e+00
  -9.1919192e-01  -5.1515152e-01   4.7464544e+00
  -9.1919192e-01  -4.9494949e-01   4.6248342e+00
  -9.1919192e-01  -4.7474747e-01   4.5048464e+00
  -9.1919192e-01  -4.5454545e-01   4.3864912e+00
  -9.1919192e-01  -4.3434343e-01   4.2697684e+00
  -9.1919192e-01  -4.1414141e-01   4.1546781e+00
  -9.1919192e-01  -3.9393939e-01   4.0412203e+00
  -9.1919192e-01  -3.7373737e-01   3.9293950e+00
  -9.1919192e-01  -3.5353535e-01   3.8192021e+00
  -9.1919192e-01  -3.3333333e-01   3.7106418e+00
  -9.1919192e-01  -3.1313131e-01   3.6037139e+00
  -9.1919192e-01  -2.9292929e-01   3.4984185e+00
  -9.1919192e-01  -2.7272727e-01   3.3947556e+00
  -9.1919192e-01  -2.5252525e-01   3.2927252e+00
  -9.1919192e-01  -2.3232323e-01   3.1923273e+00
  -9.1919192e-01  -2.1212121e-01   3.0935619e+00
  -9.1919192e-01  -1.9191919e-01   2.9964289e+00
  -9.1919192e-01  -1.7171717e-01   2.9009285e+00
  -9.1919192e-01  -1.5151515e-01   2.8070605e+00
  -9.1919192e-01  -1.3131313e-01   2.7148250e+00
  -9.1919192e-01  -1.1111111e-01   2.6242220e+00
  -9.1919192e-01  -9.0909091e-02   2.5352515e+00
  -9.1919192e-01  -7.0707071e-02   2.4479135e+00
  -9.1919192e-01  -5.0505051e-02   2.3622079e+00
  -9.1919192e-01  -3.0303030e-02   2.2781349e+00
  -9.1919192e-01  -1.0101010e-02   2.1956943e+00
  -9.1919192e-01   1.0101010e-02   2.1148862e+00
  -9.1919192e-01   3.0303030e-02   2.0357106e+00
  -9.1919192e-01   5.0505051e-02   1.9581675e+00
  -9.1919192e-01   7.0707071e-02   1.8822569e+00
  -9.1919192e-01   9.0909091e-02   1.8079788e+00
  -9.1919192e-01   1.1111111e-01   1.7353331e+00
  -9.1919192e-01   1.3131313e-01   1.6643200e+00
  -9.1919192e-01   1.5151515e-01   1.5949393e+00
  -9.1919192e-01   1.7171717e-01   1.5271911e+00
  -9.1919192e-01   1.9191919e-01   1.4610754e+00
  -9.1919192e-01   2.1212121e-01   1.3965922e+00
  -9.1919192e-01   2.3232323e-01   1.3337415e+00
  -9.1919192e-01   2.5252525e-01   1.2725232e+00
  -9.1919192e-01   2.7272727e-01   1.2129375e+00
  -9.1919192e-01   2.9292929e-01   1.1549842e+00
  -9.1919192e-01   3.1313131e-01   1.0986634e+00
  -9.1919192e-01   3.3333333e-01   1.0439751e+00
  -9.1919192e-01   3.5353535e-01   9.9091929e-01
  -9.1919192e-01   3.7373737e-01   9.3949597e-01
  -9.1919192e-01   3.9393939e-01   8.8970513e-01
  -9.1919192e-01   4.1414141e-01   8.4154678e-01
  -9.1919192e-01   4.3434343e-01   7.9502092e-01
  -9.1919192e-01   4.5454545e-01   7.5012754e-01
  -9.1919192e-01   4.7474747e-01   7.0686665e-01
